@relation 'malicious_01-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,17-weka.filters.unsupervised.attribute.NominalToBinary-R17-weka.filters.unsupervised.attribute.NumericToBinary-R17-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,17'

@attribute X_1 numeric
@attribute X_2 numeric
@attribute X_3 numeric
@attribute X_4 numeric
@attribute X_5 numeric
@attribute X_6 numeric
@attribute X_7 numeric
@attribute X_8 numeric
@attribute X_9 numeric
@attribute X_10 numeric
@attribute X_11 numeric
@attribute X_12 numeric
@attribute X_13 numeric
@attribute X_14 numeric
@attribute X_15 numeric
@attribute MALICIOUS_OFFENSE_binarized {0,1}

@data
0,39,39,6,5,2,7,1,6,1,316,1,2,29,34,0
0,26,27,9,0,3,5,3,2,2,21,1,27,142,34,1
1,49,49,6,5,15,10,1,6,1,249,1,112,93,34,0
0,36,34,2,1,1,0,0,5,1,249,1,92,93,34,0
0,40,40,2,1,6,4,1,6,1,249,1,42,29,34,0
7,30,35,7,3,9,8,1,6,2,179,1,112,62,34,1
0,23,21,4,1,5,6,2,6,2,316,2,72,62,34,0
0,33,32,2,1,5,6,0,5,1,249,1,67,29,34,0
0,33,32,2,1,7,1,0,5,1,249,1,72,29,34,0
0,4,4,6,5,1,0,1,6,1,249,1,92,29,34,0
0,24,24,0,0,6,4,0,5,1,330,0,72,29,48,0
1,47,48,7,3,15,10,0,5,1,174,1,72,93,34,0
0,36,34,2,1,1,0,0,5,1,174,1,103,29,36,1
0,50,51,0,0,5,6,1,2,1,316,1,103,62,34,0
1,4,4,6,5,16,12,1,6,2,249,2,103,103,34,0
1,39,39,6,5,15,10,1,6,1,249,1,112,29,34,0
1,24,24,0,0,12,16,0,5,1,74,1,103,142,34,0
0,37,37,0,0,3,5,1,2,1,249,1,72,142,34,0
0,24,24,0,0,8,3,0,5,1,249,1,103,107,34,0
0,45,45,10,3,3,5,0,5,1,174,1,12,103,34,0
0,4,4,6,5,3,5,0,5,1,249,1,18,93,34,0
0,16,15,0,0,6,4,1,6,1,174,0,112,29,43,0
1,9,10,7,3,15,10,1,6,1,249,1,112,29,34,0
0,33,32,2,1,5,6,0,5,1,249,1,72,142,34,0
0,32,31,4,1,6,4,0,5,1,174,1,103,93,34,0
0,33,32,2,1,7,1,1,6,1,249,1,103,29,34,0
0,9,10,7,3,5,6,1,2,1,0,1,112,107,34,0
0,33,32,2,1,7,1,1,6,1,249,1,92,29,34,0
0,4,4,6,5,1,0,0,5,1,174,1,103,29,34,0
0,41,41,4,1,4,2,4,2,1,316,1,112,142,34,0
7,17,16,0,0,9,8,1,6,1,249,1,103,29,34,0
0,3,2,3,5,1,0,0,5,2,249,2,103,29,34,0
0,28,28,3,5,4,2,1,6,1,0,1,72,29,34,0
0,4,4,6,5,4,2,0,5,1,102,1,103,29,34,0
0,4,4,6,5,2,7,0,5,1,316,1,59,29,34,0
0,36,34,2,1,1,0,0,5,1,174,0,103,29,43,0
0,9,10,7,3,4,2,1,2,1,316,1,112,142,34,0
0,36,34,2,1,1,0,0,2,1,303,1,92,93,34,0
0,36,34,2,1,1,0,0,5,1,174,0,92,93,48,0
0,40,40,2,1,1,0,0,5,1,249,1,72,119,34,0
0,33,32,2,1,7,1,0,5,1,249,1,116,29,34,0
0,4,4,6,5,5,6,1,3,2,174,2,98,29,34,0
0,39,39,6,5,3,5,1,6,1,249,1,103,29,34,0
0,4,4,6,5,6,4,3,6,6,16,2,103,29,34,1
0,3,2,3,5,6,4,1,6,1,249,1,72,29,34,0
0,4,4,6,5,1,0,2,6,1,0,1,72,29,34,0
1,47,48,7,3,15,10,2,2,2,316,2,103,53,34,0
0,4,4,6,5,5,6,0,5,1,174,1,72,62,34,0
0,4,4,6,5,3,5,1,6,1,249,1,72,29,34,0
0,36,34,2,1,1,0,0,5,1,249,1,92,107,34,0
1,9,10,7,3,15,10,1,6,1,0,1,103,29,34,0
0,21,23,4,1,2,7,0,5,1,174,1,84,130,34,0
0,23,21,4,1,7,1,1,6,2,249,2,84,29,34,0
0,17,16,0,0,5,6,1,6,1,249,1,103,29,34,0
1,4,4,6,5,15,10,2,6,2,303,2,72,29,34,0
0,40,40,2,1,1,0,0,5,1,174,0,112,93,48,0
0,21,23,4,1,8,3,0,5,1,249,1,92,62,34,0
0,6,6,4,1,6,4,1,6,1,249,1,103,29,34,0
0,48,47,4,1,7,1,2,6,2,316,2,112,130,34,0
5,36,34,2,1,18,13,1,6,1,249,1,103,93,34,0
0,4,4,6,5,3,5,0,5,3,182,1,98,29,34,1
0,36,34,2,1,5,6,1,6,1,316,1,92,87,34,0
0,3,2,3,5,1,0,0,5,1,174,1,103,93,34,0
0,49,49,6,5,7,1,0,5,1,174,1,103,62,34,0
0,3,2,3,5,1,0,3,6,1,316,1,84,130,34,0
0,16,15,0,0,1,0,1,6,1,316,1,72,62,34,0
7,4,4,6,5,9,8,2,3,2,43,1,112,62,34,1
1,45,45,10,3,15,10,1,6,1,0,1,103,14,34,0
1,47,48,7,3,15,10,0,5,1,174,0,112,93,23,0
7,41,41,4,1,9,8,0,5,1,316,1,112,62,34,0
7,21,23,4,1,9,8,1,6,1,174,1,112,29,34,0
0,9,10,7,3,4,2,2,6,1,316,1,92,29,34,0
0,2,3,10,3,7,1,1,5,1,249,1,103,29,34,0
0,32,31,4,1,8,3,3,6,1,174,1,109,103,34,0
0,4,4,6,5,6,4,1,6,1,316,1,112,93,34,0
0,44,44,1,3,2,7,1,2,2,73,1,113,142,39,1
0,49,49,6,5,2,7,1,5,1,249,1,72,29,34,0
0,5,5,3,5,8,3,1,6,1,249,1,34,29,34,0
0,4,4,6,5,6,4,1,6,1,249,1,87,142,34,0
0,4,4,6,5,1,0,0,5,1,249,1,103,93,34,0
0,24,24,0,0,8,3,1,6,2,266,1,98,130,34,1
7,22,22,7,3,9,8,0,5,1,174,0,112,29,23,0
0,9,10,7,3,4,2,2,2,1,316,1,34,142,34,0
0,21,23,4,1,2,7,2,6,1,290,1,34,29,34,0
0,24,24,0,0,5,6,0,5,1,249,1,103,29,34,0
0,24,24,0,0,7,1,0,5,1,174,1,98,107,34,0
0,39,39,6,5,3,5,4,6,2,316,2,109,62,34,0
0,21,23,4,1,2,7,0,5,1,0,1,92,29,34,0
1,47,48,7,3,15,10,0,5,1,0,1,98,29,34,0
0,4,4,6,5,7,1,0,5,1,249,1,103,29,34,0
0,32,31,4,1,8,3,1,6,1,285,1,103,14,34,0
0,45,45,10,3,7,1,2,6,2,249,2,103,103,34,0
0,14,17,9,0,5,6,1,6,1,316,0,72,29,34,0
1,47,48,7,3,16,12,1,5,1,74,0,112,29,34,0
1,36,34,2,1,15,10,0,5,1,249,1,103,93,34,0
1,42,42,7,3,15,10,0,5,3,174,0,103,80,34,0
0,4,4,6,5,3,5,1,6,2,58,2,72,29,34,1
0,37,37,0,0,2,7,2,6,1,249,1,103,29,34,0
0,47,48,7,3,4,2,2,6,1,0,1,72,29,34,0
5,22,22,7,3,18,13,2,6,1,0,1,72,29,34,0
0,7,8,7,3,2,7,1,5,1,249,1,72,103,34,0
1,22,22,7,3,15,10,0,5,1,174,0,112,93,23,0
0,25,25,9,0,6,4,1,6,1,249,1,103,87,34,0
0,4,4,6,5,1,0,1,6,1,0,1,72,80,34,0
0,4,4,6,5,2,7,1,5,1,249,1,112,93,34,0
0,9,10,7,3,4,2,1,2,1,0,1,72,142,34,0
0,9,10,7,3,4,2,4,2,1,0,1,72,142,34,0
0,25,25,9,0,3,5,0,6,1,174,0,103,142,43,0
1,44,44,1,3,12,16,1,6,1,0,1,92,142,34,0
0,35,30,3,5,1,0,0,5,1,174,1,103,93,34,0
1,42,42,7,3,15,10,2,3,3,263,3,103,51,34,1
0,5,5,3,5,2,7,1,6,1,0,1,103,29,34,0
0,4,4,6,5,5,6,3,1,1,249,1,112,142,34,0
0,4,4,6,5,6,4,0,5,1,174,1,103,29,34,0
0,40,40,2,1,3,5,2,6,6,43,3,72,29,34,1
0,4,4,6,5,1,0,1,6,1,0,1,112,130,34,0
0,16,15,0,0,1,0,0,5,1,174,1,103,93,34,0
1,22,22,7,3,15,10,0,5,1,174,0,103,29,48,0
0,49,49,6,5,4,2,0,5,1,174,0,112,119,43,0
0,21,23,4,1,5,6,2,5,1,218,0,98,80,48,0
0,26,27,9,0,8,3,1,6,1,316,1,112,29,34,0
7,4,4,6,5,9,8,0,5,1,174,0,112,77,48,0
1,15,14,3,5,16,12,0,5,1,174,1,112,80,34,0
0,21,23,4,1,6,4,1,6,1,316,1,113,29,34,0
0,25,25,9,0,7,1,1,2,1,249,1,103,29,34,0
0,19,19,1,3,7,1,0,5,2,174,2,98,29,34,0
0,21,23,4,1,5,6,0,5,2,174,2,72,93,34,0
0,3,2,3,5,7,1,0,5,2,249,2,103,93,34,0
0,45,45,10,3,7,1,0,5,1,249,1,103,29,34,0
0,30,35,7,3,8,3,2,6,1,0,1,109,80,34,0
0,4,4,6,5,1,0,1,6,2,249,2,24,130,34,0
1,36,34,2,1,15,10,1,6,1,249,1,92,29,34,0
1,8,7,7,3,15,10,1,6,1,249,1,98,130,34,0
0,4,4,6,5,2,7,0,5,10,174,0,18,93,46,0
0,24,24,0,0,7,1,1,6,2,179,2,98,29,34,1
0,15,14,3,5,5,6,1,5,2,0,2,92,29,34,0
1,4,4,6,5,15,10,1,2,1,316,1,54,62,34,0
0,16,15,0,0,4,2,2,6,1,174,1,103,93,34,0
0,37,37,0,0,2,7,1,6,1,249,1,109,14,34,0
0,47,48,7,3,4,2,1,2,1,316,0,98,142,34,0
0,3,2,3,5,1,0,1,5,1,0,1,112,80,34,0
0,40,40,2,1,3,5,1,6,1,316,1,98,62,34,0
7,49,49,6,5,9,8,1,5,1,174,0,59,57,23,0
1,36,34,2,1,15,10,1,5,1,174,0,92,93,43,0
0,49,49,6,5,5,6,2,3,1,277,1,24,142,34,0
1,19,19,1,3,16,12,1,6,1,218,0,103,0,48,0
0,47,48,7,3,4,2,2,6,2,0,2,98,142,34,0
0,3,2,3,5,2,7,1,6,1,249,1,112,93,34,0
0,36,34,2,1,1,0,0,5,1,174,0,18,93,46,0
0,16,15,0,0,7,1,1,5,1,127,1,103,29,34,0
0,39,39,6,5,6,4,1,6,1,174,1,103,62,34,0
0,41,41,4,1,5,6,0,5,1,249,1,103,14,34,0
0,3,2,3,5,6,4,2,6,3,249,3,72,29,34,0
0,5,5,3,5,2,7,1,2,1,249,1,72,107,34,0
0,30,35,7,3,2,7,10,2,1,0,1,92,62,34,0
0,3,2,3,5,1,0,2,2,1,0,1,72,142,34,0
0,4,4,6,5,3,5,0,5,1,174,1,103,93,34,0
0,21,23,4,1,4,2,0,5,1,249,1,109,57,34,0
1,19,19,1,3,16,12,1,6,1,316,1,111,29,34,0
3,36,34,2,1,9,8,1,5,1,174,?,92,29,43,0
7,42,42,7,3,9,8,1,5,1,174,0,92,29,23,0
0,36,34,2,1,1,0,0,5,1,249,1,92,29,34,0
0,33,32,2,1,5,6,1,6,1,249,1,112,93,34,0
0,45,45,10,3,1,0,1,6,2,0,2,72,29,34,0
0,17,16,0,0,7,1,2,6,1,316,1,12,62,34,0
0,21,23,4,1,2,7,1,6,1,249,1,72,29,34,0
0,39,39,6,5,4,2,0,5,1,249,1,103,93,34,0
0,49,49,6,5,6,4,1,6,1,316,1,103,29,34,0
0,4,4,6,5,4,2,2,2,1,316,1,98,142,34,0
0,49,49,6,5,5,6,0,5,1,174,0,110,93,23,0
1,11,11,7,3,15,10,0,5,1,249,1,103,29,34,0
0,33,32,2,1,7,1,0,5,1,174,0,59,107,23,0
0,19,19,1,3,6,4,2,6,1,316,1,103,62,34,0
0,7,8,7,3,2,7,1,2,1,316,1,111,80,34,0
0,4,4,6,5,1,0,3,5,1,303,1,72,62,34,0
0,27,26,1,3,6,4,2,2,1,290,?,42,130,0,0
1,50,51,0,0,12,16,0,5,1,174,1,84,138,34,0
0,30,35,7,3,3,5,1,6,1,174,1,103,29,34,0
0,21,23,4,1,6,4,0,5,1,174,1,103,93,34,0
0,45,45,10,3,2,7,1,2,1,316,1,72,142,34,0
0,36,34,2,1,1,0,0,5,1,174,0,92,130,43,0
0,4,4,6,5,2,7,4,2,1,303,1,72,142,34,0
0,36,34,2,1,1,0,1,6,2,174,0,92,87,43,0
0,19,19,1,3,6,4,0,5,1,174,1,103,80,34,0
0,43,43,9,0,4,2,0,5,1,74,1,24,14,34,0
0,44,44,1,3,9,8,1,6,1,316,0,103,142,34,0
0,51,50,7,3,9,8,1,6,1,316,0,112,107,34,0
7,42,42,7,3,9,8,1,5,1,174,0,92,29,23,0
0,30,35,7,3,2,7,2,2,1,249,1,103,130,34,0
0,9,10,7,3,6,4,1,6,2,249,2,34,119,34,0
0,29,29,9,0,3,5,1,6,1,316,1,72,142,34,0
0,24,24,0,0,7,1,1,6,2,316,2,72,103,34,0
0,7,8,7,3,2,7,1,6,1,174,1,92,62,34,0
0,37,37,0,0,7,1,0,5,1,174,0,109,29,0,0
0,14,17,9,0,5,6,0,5,1,174,1,103,130,34,0
0,4,4,6,5,6,4,0,5,1,174,1,98,14,34,0
0,21,23,4,1,2,7,1,6,1,249,1,103,29,34,0
0,25,25,9,0,5,6,1,6,1,249,1,72,29,34,0
0,4,4,6,5,1,0,2,6,1,316,1,109,93,34,0
0,4,4,6,5,2,7,0,5,1,174,1,98,62,34,0
5,36,34,2,1,13,18,1,6,1,316,1,92,29,34,0
0,36,34,2,1,1,0,1,2,1,303,?,92,62,43,0
0,4,4,6,5,5,6,0,5,1,174,0,18,133,46,0
0,49,49,6,5,2,7,1,6,1,316,1,103,62,34,0
0,16,15,0,0,5,6,1,6,1,0,1,103,62,34,0
0,0,1,6,5,3,5,0,5,2,249,2,113,29,34,0
0,45,45,10,3,7,1,1,2,1,316,1,98,0,34,0
0,37,37,0,0,7,1,0,5,1,174,1,103,29,34,0
0,49,49,6,5,4,2,0,5,1,174,1,59,119,34,0
0,49,49,6,5,8,3,0,5,1,249,1,103,29,34,0
1,9,10,7,3,15,10,1,2,1,0,1,72,142,34,0
0,3,2,3,5,3,5,1,6,1,249,1,103,62,34,0
0,16,15,0,0,4,2,1,6,1,316,1,89,6,34,0
0,33,32,2,1,7,1,2,6,1,316,1,12,6,34,0
0,4,4,6,5,6,4,0,5,1,249,1,103,130,34,0
0,24,24,0,0,6,4,1,5,1,316,0,103,107,34,0
0,4,4,6,5,1,0,1,6,1,249,1,103,29,34,0
1,17,16,0,0,11,17,0,5,1,249,1,112,29,34,0
0,26,27,9,0,4,2,5,3,1,0,1,92,29,34,0
1,36,34,2,1,15,10,0,5,1,174,0,92,29,48,0
0,33,32,2,1,5,6,1,6,2,249,2,42,130,34,0
0,24,24,0,0,8,3,0,5,1,127,0,103,142,34,0
0,24,24,0,0,4,2,1,5,1,249,0,103,80,34,0
0,33,32,2,1,8,3,0,5,1,174,0,92,93,50,0
0,4,4,6,5,1,0,2,6,2,303,2,72,107,34,0
0,36,34,2,1,1,0,0,5,1,174,0,92,93,43,0
0,4,4,6,5,6,4,3,6,2,249,2,98,93,34,0
0,16,15,0,0,4,2,0,5,1,174,0,112,29,43,0
0,4,4,6,5,8,3,3,6,3,249,3,92,80,34,0
0,4,4,6,5,5,6,1,6,1,316,1,72,29,34,0
0,4,4,6,5,1,0,1,6,1,316,1,72,103,34,0
1,49,49,6,5,16,12,1,6,2,0,2,72,0,34,0
0,4,4,6,5,4,2,1,6,1,249,1,112,93,34,0
0,16,15,0,0,5,6,1,6,2,249,2,103,29,34,0
0,24,24,0,0,6,4,2,5,1,249,1,103,130,34,0
0,4,4,6,5,1,0,1,6,1,0,1,72,29,34,0
7,19,19,1,3,9,8,0,5,1,174,0,110,107,23,0
1,23,21,4,1,11,17,1,6,1,249,1,111,140,34,0
0,33,32,2,1,7,1,0,5,1,174,0,72,142,43,0
0,31,36,9,0,7,1,0,5,1,328,1,98,0,34,0
1,36,34,2,1,15,10,0,5,1,249,1,92,29,34,0
1,36,34,2,1,15,10,0,5,2,174,0,92,29,43,0
0,36,34,2,1,1,0,0,5,1,174,1,92,93,36,1
0,3,2,3,5,1,0,0,5,1,174,1,103,29,34,0
0,24,24,0,0,7,1,1,6,1,127,1,103,62,34,0
0,15,14,3,5,8,3,0,5,1,174,0,18,53,46,0
0,4,4,6,5,5,6,2,2,2,249,2,109,80,34,0
0,24,24,0,0,8,3,1,6,1,325,1,103,93,34,0
1,22,22,7,3,15,10,0,5,1,174,0,103,93,48,0
1,37,37,0,0,11,17,0,5,1,127,1,103,115,34,0
1,4,4,6,5,15,10,3,6,1,249,1,34,29,34,0
0,4,4,6,5,6,4,1,5,1,249,1,103,107,34,0
0,36,34,2,1,6,4,1,6,1,0,1,92,62,34,0
0,5,5,3,5,2,7,5,2,1,303,1,72,107,34,0
1,4,4,6,5,15,10,2,6,1,0,1,59,62,34,0
0,36,34,2,1,1,0,1,5,1,174,0,18,93,46,0
0,21,23,4,1,2,7,1,2,1,249,1,59,142,34,0
0,6,6,4,1,5,6,1,6,2,174,2,109,29,34,0
0,21,23,4,1,2,7,0,5,1,174,1,103,62,34,0
0,37,37,0,0,8,3,1,2,1,316,1,111,136,34,0
0,2,3,10,3,5,6,1,6,1,174,1,102,80,34,0
0,2,3,10,3,7,1,0,5,1,174,0,98,29,46,0
0,36,34,2,1,1,0,0,5,2,174,0,92,130,43,0
0,21,23,4,1,2,7,1,5,1,316,1,72,130,34,0
0,45,45,10,3,1,0,4,6,1,316,1,12,130,34,0
7,21,23,4,1,9,8,0,5,1,174,1,112,29,34,0
5,33,32,2,1,16,12,0,5,1,174,0,112,29,43,0
0,37,37,0,0,6,4,0,5,1,74,1,103,14,34,0
0,37,37,0,0,4,2,0,5,1,174,1,103,29,34,0
0,30,35,7,3,6,4,1,2,1,316,1,34,142,34,0
0,36,34,2,1,1,0,1,2,1,316,1,92,14,34,0
0,16,15,0,0,7,1,2,2,3,316,3,109,142,34,0
0,4,4,6,5,1,0,3,6,1,303,1,72,107,34,0
0,25,25,9,0,3,5,2,2,1,316,1,103,14,34,0
1,36,34,2,1,15,10,1,2,1,249,1,92,142,34,0
0,36,34,2,1,1,0,1,6,1,249,1,92,29,34,0
0,4,4,6,5,4,2,0,5,1,174,0,112,29,23,0
0,51,50,7,3,6,4,2,6,4,174,3,18,133,38,1
0,4,4,6,5,1,0,2,6,1,316,1,72,62,34,0
1,47,48,7,3,15,10,2,6,1,316,1,24,29,34,0
0,49,49,6,5,2,7,0,5,1,102,1,72,29,34,0
3,4,4,6,5,9,8,1,6,1,316,1,2,14,34,0
0,29,29,9,0,3,5,1,6,1,316,1,87,29,34,0
0,24,24,0,0,5,6,1,6,4,249,4,72,29,34,0
7,36,34,2,1,9,8,1,5,1,174,?,92,93,43,0
7,24,24,0,0,9,8,0,5,1,249,1,110,111,34,0
0,37,37,0,0,2,7,1,6,1,249,1,103,115,34,0
7,24,24,0,0,9,8,0,5,1,174,0,110,93,23,0
0,7,8,7,3,2,7,1,6,1,174,?,72,130,43,0
0,36,34,2,1,5,6,1,5,1,249,1,92,130,34,0
0,45,45,10,3,1,0,1,6,1,174,1,98,29,34,0
0,24,24,0,0,5,6,1,6,1,249,0,103,29,34,0
0,6,6,4,1,5,6,1,6,1,249,1,103,29,34,0
0,3,2,3,5,1,0,0,5,1,174,1,103,93,34,0
1,30,35,7,3,11,17,0,5,4,179,2,103,86,34,1
0,26,27,9,0,3,5,0,5,5,174,5,31,29,34,0
0,30,35,7,3,2,7,0,5,1,174,1,103,142,34,0
0,36,34,2,1,1,0,1,6,1,316,1,92,87,34,0
0,3,2,3,5,1,0,1,6,1,249,1,103,29,34,0
1,24,24,0,0,12,16,1,6,1,174,1,72,29,34,0
0,33,32,2,1,6,4,1,0,1,249,1,48,14,34,0
0,47,48,7,3,8,3,0,5,1,249,0,72,29,34,0
1,36,34,2,1,15,10,0,5,1,249,1,92,29,34,0
0,49,49,6,5,4,2,1,6,1,249,1,72,62,34,0
3,45,45,10,3,9,8,1,6,1,174,0,112,29,23,0
0,33,32,2,1,6,4,1,6,1,249,1,59,29,34,0
5,40,40,2,1,11,17,1,5,1,249,1,18,93,34,0
0,4,4,6,5,1,0,1,2,1,249,1,98,80,34,0
1,42,42,7,3,15,10,1,6,1,249,1,103,29,34,0
1,45,45,10,3,15,10,2,2,1,299,1,72,142,34,0
0,37,37,0,0,2,7,1,2,1,249,1,103,142,34,0
0,5,5,3,5,8,3,1,6,1,0,1,72,142,34,0
0,24,24,0,0,1,0,1,2,8,56,8,72,142,34,1
0,37,37,0,0,6,4,1,5,1,174,1,103,130,34,0
0,49,49,6,5,5,6,1,2,1,0,1,103,107,34,0
0,19,19,1,3,6,4,1,6,1,249,1,103,62,34,0
0,36,34,2,1,5,6,1,6,1,249,1,92,29,34,0
0,4,4,6,5,4,2,0,5,3,249,3,103,29,34,0
1,36,34,2,1,15,10,1,6,1,249,1,92,80,34,0
0,21,23,4,1,6,4,0,5,1,174,0,54,29,48,0
0,4,4,6,5,5,6,0,5,1,174,1,103,29,34,0
0,36,34,2,1,1,0,1,6,1,249,1,92,130,34,0
0,24,24,0,0,5,6,1,5,2,249,2,103,87,34,0
1,30,35,7,3,15,10,0,5,1,174,1,103,29,34,0
0,25,25,9,0,3,5,2,2,2,0,2,72,142,34,0
0,37,37,0,0,7,1,2,6,1,316,1,24,29,34,0
0,16,15,0,0,4,2,1,6,2,71,2,12,29,34,1
0,4,4,6,5,5,6,0,5,1,174,0,112,29,23,0
0,33,32,2,1,8,3,0,5,1,174,0,72,93,46,0
0,25,25,9,0,8,3,1,6,2,21,1,103,80,39,1
0,4,4,6,5,5,6,0,5,1,174,0,18,124,46,0
0,49,49,6,5,4,2,0,5,1,174,0,72,119,23,0
1,5,5,3,5,12,16,1,6,1,316,1,103,62,34,0
1,51,50,7,3,17,11,1,6,1,316,1,103,142,34,0
0,16,15,0,0,1,0,2,2,2,0,2,72,142,34,0
0,36,34,2,1,7,1,1,6,1,316,1,92,93,34,0
0,2,3,10,3,8,3,0,5,1,174,1,92,29,34,0
0,36,34,2,1,1,0,0,5,1,249,1,92,93,34,0
0,11,11,7,3,3,5,0,5,1,174,0,18,53,46,0
0,21,23,4,1,6,4,0,5,1,174,1,103,29,34,0
1,19,19,1,3,17,11,1,2,1,316,1,92,119,34,0
0,25,25,9,0,6,4,0,6,1,249,1,103,142,34,0
1,36,34,2,1,15,10,1,5,1,249,1,92,29,34,0
0,36,34,2,1,1,0,1,5,1,249,1,92,93,34,0
0,4,4,6,5,4,2,2,6,1,249,1,98,29,34,0
0,36,34,2,1,6,4,1,6,2,128,0,92,93,48,1
0,33,32,2,1,8,3,1,6,1,249,1,34,80,34,0
0,33,32,2,1,5,6,0,5,1,174,0,112,29,43,0
0,21,23,4,1,6,4,0,5,2,174,2,103,62,34,0
0,21,23,4,1,6,4,2,6,3,74,2,92,29,40,1
0,21,23,4,1,6,4,0,5,1,174,0,92,93,0,0
0,43,43,9,0,4,2,1,0,1,316,1,103,142,34,0
0,21,23,4,1,5,6,1,6,1,0,1,67,14,34,0
0,4,4,6,5,3,5,1,5,1,316,1,34,29,34,0
1,9,10,7,3,15,10,1,6,1,316,1,72,107,34,0
0,33,32,2,1,5,6,0,5,1,174,0,92,93,50,0
1,49,49,6,5,15,10,0,5,1,174,0,112,119,0,0
0,3,2,3,5,1,0,2,6,1,249,1,103,93,34,0
0,9,10,7,3,5,6,1,5,1,174,1,103,29,34,0
0,30,35,7,3,6,4,1,6,1,249,1,103,62,34,0
0,24,24,0,0,5,6,0,5,1,316,1,92,142,34,0
0,45,45,10,3,5,6,0,5,1,174,0,103,93,43,0
0,24,24,0,0,5,6,1,6,1,174,1,103,77,34,0
0,16,15,0,0,1,0,8,2,1,249,1,24,142,34,0
0,45,45,10,3,3,5,0,6,1,174,0,103,130,43,0
0,6,6,4,1,4,2,1,6,1,249,1,12,0,34,0
0,4,4,6,5,5,6,0,5,1,174,0,18,93,46,0
0,37,37,0,0,2,7,1,5,1,174,1,103,0,34,0
0,24,24,0,0,9,8,1,6,1,316,1,112,29,34,0
0,25,25,9,0,6,4,1,1,1,316,1,112,14,34,0
0,16,15,0,0,6,4,1,6,1,316,1,67,29,34,0
0,4,4,6,5,5,6,1,6,1,249,1,103,29,34,0
0,24,24,0,0,7,1,0,5,1,244,1,103,53,34,0
0,21,23,4,1,2,7,3,2,1,249,1,34,130,34,0
0,4,4,6,5,4,2,1,6,2,263,1,72,62,34,1
1,24,24,0,0,15,10,1,6,1,0,1,103,29,34,0
0,25,25,9,0,3,5,1,2,1,316,1,72,142,34,0
0,49,49,6,5,8,3,0,5,2,179,1,98,119,39,1
0,21,23,4,1,6,4,2,6,1,0,1,24,130,34,0
1,36,34,2,1,15,10,0,5,2,174,0,92,93,43,0
0,33,32,2,1,8,3,1,6,1,249,1,72,29,34,0
0,37,37,0,0,2,7,1,5,2,249,2,12,107,34,0
1,24,24,0,0,11,17,1,6,1,316,1,103,138,34,0
0,6,6,4,1,4,2,1,6,2,179,2,42,29,34,1
0,21,23,4,1,6,4,0,5,2,174,2,103,93,34,0
0,4,4,6,5,1,0,1,6,1,249,1,109,29,34,0
1,4,4,6,5,15,10,1,6,1,316,1,98,29,34,0
0,4,4,6,5,3,5,1,6,3,249,3,98,29,34,0
0,47,48,7,3,4,2,1,6,1,249,1,72,62,34,0
0,37,37,0,0,3,5,3,2,2,303,2,72,142,34,0
0,38,38,10,3,6,4,1,6,1,0,1,103,62,34,0
0,36,34,2,1,1,0,1,2,1,316,1,92,62,34,0
0,24,24,0,0,4,2,2,6,2,249,2,72,29,34,0
0,36,34,2,1,1,0,1,5,1,316,1,92,62,34,0
0,6,6,4,1,6,4,1,6,2,249,2,103,62,34,0
0,21,23,4,1,2,7,3,2,1,0,1,72,142,34,0
0,49,49,6,5,6,4,1,1,3,249,3,103,80,34,0
0,4,4,6,5,5,6,1,6,1,316,1,72,130,34,0
0,19,19,1,3,6,4,1,6,1,244,0,109,80,23,0
0,4,4,6,5,5,6,0,5,1,174,1,98,103,34,0
0,24,24,0,0,7,1,0,5,1,313,0,67,142,0,0
0,37,37,0,0,5,6,4,5,2,74,2,103,142,34,0
1,47,48,7,3,15,10,1,6,1,310,1,109,62,34,0
0,37,37,0,0,7,1,2,3,2,316,2,72,133,34,0
0,37,37,0,0,6,4,0,5,1,328,1,92,87,34,0
0,33,32,2,1,4,2,0,5,1,0,1,72,142,34,0
0,23,21,4,1,5,6,0,5,1,174,1,103,62,34,0
7,36,34,2,1,9,8,0,5,1,174,0,92,93,48,0
0,3,2,3,5,1,0,1,6,1,0,1,72,130,34,0
0,4,4,6,5,1,0,1,6,1,249,1,72,29,34,0
0,5,5,3,5,3,5,1,5,1,249,1,24,87,34,0
0,46,46,3,5,7,1,1,5,2,179,2,103,29,34,1
0,36,34,2,1,1,0,4,3,1,316,1,92,80,34,0
0,35,30,3,5,1,0,1,6,1,316,1,103,80,34,0
0,21,23,4,1,2,7,0,5,1,174,1,97,29,34,0
0,21,23,4,1,6,4,0,5,1,231,1,103,136,34,0
0,4,4,6,5,2,7,1,2,2,316,2,72,14,34,0
0,21,23,4,1,2,7,1,6,2,316,2,103,29,34,0
0,4,4,6,5,2,7,1,2,1,316,1,92,62,34,0
0,3,2,3,5,5,6,1,6,2,200,1,72,25,34,1
0,4,4,6,5,1,0,1,6,1,249,1,72,79,34,0
0,4,4,6,5,2,7,1,1,1,249,1,92,62,34,0
1,22,22,7,3,15,10,1,2,2,0,2,103,14,34,0
0,4,4,6,5,1,0,1,6,1,0,1,103,62,34,0
0,49,49,6,5,4,2,0,5,1,249,1,103,29,34,0
