@relation 'job_change_data_scientist-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,13-weka.filters.unsupervised.attribute.NumericToBinary-R13-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,13-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R9-10'

@attribute city {city_103,city_40,city_21,city_115,city_162,city_176,city_160,city_46,city_61,city_114,city_13,city_159,city_102,city_67,city_100,city_16,city_71,city_104,city_64,city_101,city_83,city_105,city_73,city_75,city_41,city_11,city_93,city_90,city_36,city_20,city_57,city_152,city_19,city_65,city_74,city_173,city_136,city_98,city_97,city_50,city_138,city_82,city_157,city_89,city_150,city_70,city_175,city_94,city_28,city_59,city_165,city_145,city_142,city_26,city_12,city_37,city_43,city_116,city_23,city_99,city_149,city_10,city_45,city_80,city_128,city_158,city_123,city_7,city_72,city_106,city_143,city_78,city_109,city_24,city_134,city_48,city_144,city_91,city_146,city_133,city_126,city_118,city_9,city_167,city_27,city_84,city_54,city_39,city_79,city_76,city_77,city_81,city_131,city_44,city_117,city_155,city_33,city_141,city_127,city_62,city_53,city_25,city_2,city_69,city_120,city_111,city_30,city_1,city_140,city_179,city_55,city_14,city_42,city_107,city_18,city_139,city_180,city_166,city_121,city_129,city_8,city_31,city_171}
@attribute city_development_index numeric
@attribute gender {Male,Female,Other}
@attribute relevent_experience {'Has relevent experience','No relevent experience'}
@attribute enrolled_university {no_enrollment,'Full time course','Part time course'}
@attribute education_level {Graduate,Masters,'High School',Phd,'Primary School'}
@attribute major_discipline {STEM,'Business Degree',Arts,Humanities,'No Major',Other}
@attribute experience {>20,15,5,<1,11,13,7,17,2,16,1,4,10,14,18,19,12,3,6,9,8,20}
@attribute training_hours numeric
@attribute target_binarized {0,1}

@data
city_138,0.836,Male,'No relevent experience',no_enrollment,Graduate,STEM,>20,180,0
city_30,0.698,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,7,0
city_16,0.91,Male,'No relevent experience',no_enrollment,Masters,STEM,>20,72,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,7,40,0
city_167,0.921,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,200,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,3,49,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Arts,<1,33,0
city_114,0.926,Male,'No relevent experience','Full time course',Graduate,STEM,7,44,0
city_16,0.91,Male,'No relevent experience',no_enrollment,'High School',STEM,2,157,0
city_106,0.698,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,51,0
city_98,0.949,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,38,0
city_57,0.866,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,15,0
city_2,0.788,Female,'Has relevent experience',no_enrollment,Graduate,STEM,20,6,0
city_23,0.899,Male,'Has relevent experience',no_enrollment,Masters,STEM,13,28,0
city_97,0.925,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,108,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,61,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,50,0
city_61,0.913,Male,'No relevent experience',no_enrollment,'High School',STEM,16,60,0
city_67,0.855,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,138,0
city_136,0.897,Male,'No relevent experience','Full time course',Graduate,STEM,3,37,0
city_50,0.896,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,109,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,43,0
city_104,0.924,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,12,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,16,112,0
city_102,0.804,Male,'No relevent experience','Full time course',Masters,STEM,9,92,0
city_28,0.939,Female,'Has relevent experience',no_enrollment,Graduate,STEM,7,144,0
city_67,0.855,Male,'Has relevent experience','Part time course',Graduate,STEM,10,99,0
city_103,0.92,Male,'Has relevent experience','Part time course',Masters,STEM,11,100,0
city_100,0.887,Male,'Has relevent experience',no_enrollment,Masters,STEM,11,178,0
city_114,0.926,Male,'No relevent experience',no_enrollment,Graduate,STEM,>20,22,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,14,240,0
city_104,0.924,Male,'Has relevent experience',no_enrollment,Graduate,STEM,16,30,0
city_103,0.92,Male,'No relevent experience','Full time course','High School',STEM,4,194,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,97,0
city_75,0.939,Male,'No relevent experience',no_enrollment,'Primary School',STEM,3,68,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,19,72,0
city_57,0.866,Male,'Has relevent experience',no_enrollment,Masters,STEM,4,3,0
city_100,0.887,Male,'Has relevent experience',no_enrollment,'High School',STEM,4,12,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,9,10,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,157,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Phd,STEM,16,113,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Graduate,Arts,>20,26,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,124,0
city_21,0.624,Male,'No relevent experience','Part time course',Graduate,'No Major',9,34,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,13,25,0
city_138,0.836,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,12,0
city_21,0.624,Female,'Has relevent experience',no_enrollment,Masters,STEM,5,28,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,91,0
city_103,0.92,Female,'Has relevent experience',no_enrollment,Graduate,STEM,16,26,0
city_7,0.647,Female,'Has relevent experience',no_enrollment,Masters,STEM,3,100,0
city_104,0.924,Male,'Has relevent experience',no_enrollment,Graduate,STEM,14,21,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,33,0
city_99,0.915,Male,'No relevent experience',no_enrollment,Graduate,STEM,9,25,0
city_142,0.727,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,21,0
city_67,0.855,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,79,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,28,0
city_94,0.698,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,51,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,31,0
city_21,0.624,Male,'Has relevent experience','Full time course',Masters,STEM,5,11,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,85,0
city_61,0.913,Male,'No relevent experience','Full time course',Graduate,STEM,2,84,0
city_142,0.727,Male,'Has relevent experience',no_enrollment,Graduate,STEM,15,48,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,8,48,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,19,34,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,'High School',STEM,6,26,0
city_21,0.624,Male,'No relevent experience','Full time course','High School',STEM,<1,24,0
city_103,0.92,Female,'Has relevent experience',no_enrollment,Graduate,STEM,>20,26,0
city_104,0.924,Male,'No relevent experience','Full time course',Graduate,STEM,4,28,0
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,4,0
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,2,45,0
city_105,0.794,Male,'Has relevent experience',no_enrollment,Masters,STEM,5,113,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,'High School',STEM,2,8,0
city_136,0.897,Female,'Has relevent experience',no_enrollment,Masters,STEM,1,81,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,28,0
city_73,0.754,Male,'No relevent experience','Part time course','High School',STEM,4,66,0
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,2,29,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,Other,7,62,0
city_36,0.893,Male,'Has relevent experience',no_enrollment,'High School',STEM,16,35,0
city_123,0.738,Male,'No relevent experience',no_enrollment,'High School',STEM,4,12,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,288,0
city_30,0.698,Male,'Has relevent experience','Part time course',Graduate,STEM,4,33,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,'High School',STEM,18,17,0
city_73,0.754,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,17,0
city_71,0.884,Male,'No relevent experience',no_enrollment,Graduate,STEM,>20,132,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,'Business Degree',2,148,0
city_10,0.895,Male,'Has relevent experience','Part time course',Graduate,STEM,19,6,0
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,'Business Degree',5,141,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,Humanities,>20,63,0
city_46,0.762,Male,'Has relevent experience',no_enrollment,Graduate,STEM,17,11,0
city_97,0.925,Male,'Has relevent experience',no_enrollment,Masters,STEM,19,58,0
city_75,0.939,Male,'Has relevent experience','Full time course','High School',STEM,3,8,0
city_67,0.855,Male,'Has relevent experience','Full time course',Graduate,STEM,4,66,0
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,1,94,0
city_64,0.666,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,52,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,16,51,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,52,0
city_84,0.698,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,73,0
city_36,0.893,Male,'No relevent experience',no_enrollment,Masters,Humanities,15,9,0
city_133,0.742,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,238,0
city_173,0.878,Male,'No relevent experience','Full time course',Graduate,STEM,16,139,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,55,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,15,50,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,111,0
city_103,0.92,Male,'No relevent experience','Part time course',Graduate,STEM,2,160,0
city_100,0.887,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,96,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,92,0
city_21,0.624,Female,'No relevent experience',no_enrollment,Graduate,Arts,<1,36,0
city_136,0.897,Male,'No relevent experience',no_enrollment,'High School',STEM,4,24,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,'High School',STEM,6,86,0
city_114,0.926,Male,'No relevent experience',no_enrollment,'High School',STEM,1,58,0
city_71,0.884,Female,'No relevent experience',no_enrollment,Graduate,Humanities,>20,7,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,4,123,0
city_64,0.666,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,40,0
city_41,0.827,Male,'Has relevent experience',no_enrollment,Graduate,STEM,13,52,0
city_64,0.666,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,312,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,25,0
city_146,0.735,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,56,0
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,Arts,3,41,0
city_103,0.92,Male,'Has relevent experience','Full time course',Masters,STEM,10,31,0
city_65,0.802,Male,'Has relevent experience',no_enrollment,Graduate,STEM,15,78,0
city_165,0.903,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,172,0
city_145,0.555,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,112,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,20,0
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,15,10,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,17,11,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,10,32,0
city_144,0.84,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,2,0
city_9,0.743,Male,'No relevent experience','Part time course','Primary School',STEM,2,48,0
city_16,0.91,Female,'Has relevent experience',no_enrollment,Masters,'Business Degree',2,78,0
city_89,0.925,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,58,0
city_102,0.804,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,13,0
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,18,0
city_16,0.91,Male,'No relevent experience',no_enrollment,Masters,STEM,1,202,0
city_158,0.766,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,264,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,9,156,0
city_103,0.92,Female,'Has relevent experience',no_enrollment,Graduate,STEM,5,15,0
city_136,0.897,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,40,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,Humanities,8,50,0
city_102,0.804,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,14,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,122,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,2,29,0
city_46,0.762,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,22,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,Other,>20,26,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,17,0
city_104,0.924,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,11,0
city_97,0.925,Male,'No relevent experience','Full time course',Graduate,STEM,3,62,0
city_41,0.827,Male,'No relevent experience','Full time course','High School',STEM,9,152,0
city_162,0.767,Male,'No relevent experience',no_enrollment,Graduate,STEM,3,9,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,156,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,102,0
city_114,0.926,Male,'Has relevent experience','Full time course',Graduate,STEM,9,5,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,Humanities,>20,136,0
city_67,0.855,Male,'No relevent experience','Full time course',Graduate,STEM,5,158,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,11,0
city_176,0.764,Male,'Has relevent experience','Part time course',Graduate,STEM,5,78,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,64,0
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,Other,>20,78,0
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,'No Major',15,18,0
city_149,0.689,Male,'No relevent experience','Full time course','High School',STEM,4,11,0
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,<1,92,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,110,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,82,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,14,80,0
city_28,0.939,Male,'Has relevent experience',no_enrollment,Masters,STEM,5,31,0
city_123,0.738,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,20,0
city_75,0.939,Male,'Has relevent experience','Part time course',Graduate,STEM,5,22,0
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,4,236,0
city_76,0.698,Male,'Has relevent experience',no_enrollment,Graduate,STEM,13,9,0
city_114,0.926,Male,'No relevent experience','Full time course',Graduate,STEM,5,264,0
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,78,0
city_103,0.92,Female,'Has relevent experience',no_enrollment,Graduate,STEM,8,84,0
city_67,0.855,Male,'No relevent experience',no_enrollment,'High School',STEM,1,96,0
city_44,0.725,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,160,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,2,0
city_28,0.939,Female,'Has relevent experience',no_enrollment,Masters,STEM,10,48,0
city_19,0.682,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,22,0
city_102,0.804,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,38,0
city_16,0.91,Male,'Has relevent experience','Part time course',Graduate,STEM,3,84,0
city_16,0.91,Male,'No relevent experience',no_enrollment,'High School',STEM,3,9,0
city_136,0.897,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,13,0
city_75,0.939,Female,'Has relevent experience',no_enrollment,Graduate,STEM,2,40,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Phd,STEM,13,7,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,14,204,0
city_64,0.666,Male,'Has relevent experience',no_enrollment,Graduate,STEM,17,111,0
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,15,128,0
city_21,0.624,Female,'Has relevent experience',no_enrollment,Graduate,STEM,8,163,0
city_28,0.939,Male,'No relevent experience',no_enrollment,Phd,STEM,6,13,0
city_103,0.92,Male,'No relevent experience',no_enrollment,'High School',STEM,4,64,0
city_136,0.897,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,110,0
city_1,0.847,Male,'No relevent experience','Full time course','High School',STEM,9,60,0
city_136,0.897,Male,'Has relevent experience','Full time course',Graduate,STEM,2,18,0
city_73,0.754,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,7,0
city_61,0.913,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,163,0
city_16,0.91,Male,'Has relevent experience','Full time course',Graduate,STEM,7,23,0
city_102,0.804,Female,'Has relevent experience',no_enrollment,Masters,STEM,>20,92,0
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,'Business Degree',>20,14,0
city_67,0.855,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,15,0
city_160,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,1,107,0
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,4,13,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,19,36,0
city_136,0.897,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,122,0
city_145,0.555,Male,'No relevent experience','Full time course','High School',STEM,2,17,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,14,77,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,'High School',STEM,>20,2,0
city_104,0.924,Male,'No relevent experience',no_enrollment,'Primary School',STEM,1,14,0
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,16,161,0
city_21,0.624,Male,'No relevent experience','Full time course',Masters,STEM,4,121,0
city_118,0.722,Male,'No relevent experience',no_enrollment,'High School',STEM,2,30,0
city_61,0.913,Male,'Has relevent experience',no_enrollment,Graduate,STEM,11,22,0
city_71,0.884,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,21,0
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,3,28,0
city_67,0.855,Male,'Has relevent experience',no_enrollment,Masters,STEM,10,70,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Humanities,12,4,0
city_118,0.722,Male,'Has relevent experience',no_enrollment,Graduate,Other,13,54,0
city_83,0.923,Male,'No relevent experience','Full time course','High School',STEM,2,8,0
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,7,47,0
city_45,0.89,Male,'No relevent experience','Full time course',Graduate,STEM,6,29,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,10,0
city_173,0.878,Male,'Has relevent experience',no_enrollment,Graduate,STEM,16,72,0
city_21,0.624,Female,'Has relevent experience',no_enrollment,Graduate,STEM,3,52,0
city_73,0.754,Male,'Has relevent experience',no_enrollment,Graduate,STEM,13,151,0
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,160,0
city_71,0.884,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,126,0
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,57,0
city_89,0.925,Male,'Has relevent experience',no_enrollment,Masters,STEM,13,151,0
city_114,0.926,Male,'Has relevent experience',no_enrollment,Masters,STEM,18,46,0
city_118,0.722,Male,'Has relevent experience','Full time course',Graduate,STEM,5,36,0
